Trade_Date,Market,Symbol,Direction,Entry_Price,EMA20_1h,Price_to_EMA20_Pct,Max_Gain_30h_Pct,Max_Drawdown_30h_Pct,Close_minus_1h_Pct,Close_minus_2h_Pct,Close_minus_3h_Pct,Close_minus_4h_Pct,Close_minus_5h_Pct
2026-08-11 11:22:00,FUTURES,ADAUSDT,SHORT,0.1855,0.1892725007667702,-1.9931584099577435,1.5094339622641493,-1.078167115902966,-0.16059957173447256,-0.9018567639257331,0.2659574468085109,-0.37095919448860953,0.0
2026-08-11 13:20:16,FUTURES,ADAUSDT,SHORT,0.1859,0.18858776894129275,-1.425208515049269,1.2910166756320525,-0.8606777837547165,0.0,-0.9115281501340521,-0.16059957173447256,-0.9018567639257331,0.2659574468085109
2026-08-11 11:24:36,FUTURES,DOGEUSDT,SHORT,0.07098,0.07021363619461912,1.0914743159813878,3.0712876866723042,-1.4652014652014642,0.3681676578872789,0.08503401360544854,0.0567214974475303,-0.04252303330971261,0.32707622298067124
2026-08-12 03:36:20,FUTURES,DOGEUSDT,LONG,0.07147,0.0715081710186077,-0.0533799397522775,0.9794319294808902,-0.013991884706884006,0.0,-0.1662049861495777,0.4731422209852588,-0.5397923875432546,-0.08297607523164775
2026-08-11 10:36:09,FUTURES,AVAXUSDT,LONG,6.441,6.485465668967328,-0.6856202967829234,-0.20183201366247325,-5.2631578947368345,-0.4305705059203516,0.13858946720049803,-0.18444512757455356,0.3392967304133288,0.04628915290850353
2026-08-11 11:20:27,FUTURES,AVAXUSDT,SHORT,6.403,6.462456677457699,-0.9200321243946761,-1.1400905825394272,-4.700921443073549,-0.8185328185328176,-0.4305705059203516,0.13858946720049803,-0.18444512757455356,0.3392967304133288
2026-08-11 16:28:58,FUTURES,NEARUSDT,SHORT,1.565,1.5821363362344003,-1.0831137520794252,7.539936102236429,0.5111821086261985,0.4495825305073935,0.6464124111182941,-0.257898130238556,0.5836575875486315,-2.7129337539432132
2026-08-11 18:15:09,FUTURES,NEARUSDT,LONG,1.586,1.5810159952158012,0.3152406300303509,6.116015132408573,0.252206809583859,0.5082592121982216,0.6393861892583125,0.4495825305073935,0.6464124111182941,-0.257898130238556
2026-08-11 11:54:20,FUTURES,POLUSDT,SHORT,0.076,0.07610838585868442,-0.14240987699524346,1.1052631578947467,-2.0394736842105208,0.6629541235746492,-0.3172085646312504,-0.09243364584708914,-0.1582069874752737,0.013185654008433705
2026-08-11 12:19:09,FUTURES,POLUSDT,LONG,0.0764,0.07611462170609667,0.3749322896266365,-0.19633507853402798,-2.5523560209424,0.1317175974710259,0.6629541235746492,-0.3172085646312504,-0.09243364584708914,-0.1582069874752737
2026-08-11 22:04:46,FUTURES,LTCUSDT,SHORT,45.57,45.32479777502375,0.5409891207752334,-0.1536098310291865,-0.8558262014483226,0.06596306068601833,0.06600660066005287,-0.06596306068600272,0.02199252254233123,-0.021987686895334237
2026-08-10 10:30:16,SPOT,LTCUSDT,LONG,45.52,45.60729614770945,-0.19140829446831664,0.13181019332160626,-1.2961335676625734,0.022026431718057293,0.02203128442387753,-0.15398152221733455,0.022002200220017625,-0.2633311389071702
